order_no,mem_no,order_date,channel_code,shop_code,product_code,sales_amt
2640,1001071,2021-06-10,1,7,359,23000
2641,1001060,2021-06-11,1,13,357,19000
2642,1001061,2021-06-11,1,33,112,5000
2643,1001062,2021-06-11,1,34,158,4000
2644,1001063,2021-06-11,1,2,112,5000
2645,1001064,2021-06-11,1,30,158,4000
2646,1001065,2021-06-11,1,35,614,289000
2647,1001066,2021-06-11,1,3,614,289000
2648,1001067,2021-06-11,1,10,637,385000
2649,1001060,2021-06-12,1,4,465,77000
2650,1001061,2021-06-12,1,23,150,3000
2651,1001062,2021-06-12,1,3,264,14800
2652,1001063,2021-06-12,1,3,201,4000
2653,1001064,2021-06-12,1,2,2,12000
2654,1001065,2021-06-12,1,1,310,1700
2655,1001066,2021-06-12,1,3,321,6200
2656,1001067,2021-06-12,1,4,356,17000
2657,1001059,2021-06-14,1,3,457,31000
2658,1001051,2021-06-15,2,38,370,14000
2659,1001052,2021-06-15,1,29,370,14000
2660,1001053,2021-06-15,1,30,614,289000
2661,1001054,2021-06-15,4,39,614,289000
2662,1001055,2021-06-15,1,10,558,4000
2663,1001056,2021-06-15,1,31,158,4000
2664,1001057,2021-06-15,4,40,158,4000
2665,1001058,2021-06-15,1,32,457,31000
2666,1001059,2021-06-15,1,1,584,22000
2667,1001051,2021-06-16,1,17,62,41000
2668,1001052,2021-06-16,1,19,523,7000
2669,1001053,2021-06-16,1,16,614,289000
2670,1001054,2021-06-16,1,18,75,100000
2671,1001055,2021-06-16,1,31,205,5000
2672,1001056,2021-06-16,1,4,428,2000
2673,1001057,2021-06-16,1,31,185,22000
2674,1001058,2021-06-16,1,7,598,58000
2675,1001042,2021-06-19,1,34,640,555000
2676,1001043,2021-06-19,1,25,640,555000
2677,1001044,2021-06-19,1,26,565,7000
2678,1001045,2021-06-19,1,35,565,7000
2679,1001046,2021-06-19,1,1,352,12000
2680,1001047,2021-06-19,3,36,455,21000
2681,1001048,2021-06-19,1,27,455,21000
2682,1001049,2021-06-19,1,28,565,7000
2683,1001050,2021-06-19,2,37,565,7000
2684,1001042,2021-06-20,1,14,89,12000
2685,1001043,2021-06-20,1,15,158,4000
2686,1001044,2021-06-20,1,11,170,8000
2687,1001045,2021-06-20,1,15,158,4000
2688,1001046,2021-06-20,1,12,455,21000
2689,1001047,2021-06-20,1,10,558,4000
2690,1001048,2021-06-20,1,13,352,12000
2691,1001049,2021-06-20,1,24,170,8000
2692,1001050,2021-06-20,1,16,361,28000
2693,1001034,2021-06-23,1,22,145,2000
2694,1001035,2021-06-23,1,21,580,15000
2695,1001036,2021-06-23,1,30,580,15000
2696,1001037,2021-06-23,1,31,152,3000
2697,1001038,2021-06-23,1,23,455,21000
2698,1001039,2021-06-23,1,33,623,75000
2699,1001040,2021-06-23,1,24,623,75000
2700,1001041,2021-06-23,1,32,455,21000
2701,1001033,2021-06-24,1,19,623,75000
2702,1001034,2021-06-24,1,11,561,5000
2703,1001035,2021-06-24,1,4,158,4000
2704,1001036,2021-06-24,1,19,561,5000
2705,1001037,2021-06-24,1,8,580,15000
2706,1001038,2021-06-24,1,24,152,3000
2707,1001039,2021-06-24,1,13,370,14000
2708,1001040,2021-06-24,1,12,457,31000
2709,1001041,2021-06-24,1,9,112,5000
2710,1001033,2021-06-25,1,5,177,13000
2711,1001025,2021-06-27,1,16,455,21000
2712,1001026,2021-06-27,1,26,639,462000
2713,1001027,2021-06-27,1,27,455,21000
2714,1001028,2021-06-27,1,17,639,462000
2715,1001029,2021-06-27,1,18,455,21000
2716,1001030,2021-06-27,2,29,523,7000
2717,1001031,2021-06-27,1,28,623,75000
2718,1001032,2021-06-27,2,20,523,7000
2719,1001025,2021-06-28,1,11,580,15000
2720,1001026,2021-06-28,1,4,643,70000
2721,1001027,2021-06-28,1,8,112,5000
2722,1001028,2021-06-28,1,9,505,43000
2723,1001029,2021-06-28,1,1,353,14000
2724,1001030,2021-06-28,1,1,112,5000
2725,1001031,2021-06-28,1,2,152,3000
2726,1001032,2021-06-28,1,10,306,52700
2727,1001024,2021-06-29,1,25,455,21000
2728,1001024,2021-06-30,1,7,560,5000
2729,1001016,2021-07-01,1,20,558,4000
2730,1001017,2021-07-01,1,12,136,27000
2731,1001018,2021-07-01,1,13,643,70000
2732,1001019,2021-07-01,1,22,172,10000
2733,1001020,2021-07-01,1,14,91,18000
2734,1001021,2021-07-01,1,23,91,18000
2735,1001022,2021-07-01,1,15,518,5000
2736,1001023,2021-07-01,1,24,518,5000
2737,1001016,2021-07-02,1,2,370,14000
2738,1001017,2021-07-02,1,32,561,5000
2739,1001018,2021-07-02,1,3,455,21000
2740,1001019,2021-07-02,1,5,644,98000
2741,1001020,2021-07-02,1,4,158,4000
2742,1001021,2021-07-02,1,6,158,4000
2743,1001022,2021-07-02,1,10,158,4000
2744,1001023,2021-07-02,2,37,370,14000
2745,1001015,2021-07-04,1,11,558,4000
2746,1001007,2021-07-05,1,7,112,5000
2747,1001008,2021-07-05,1,8,306,52700
2748,1001009,2021-07-05,1,17,306,52700
2749,1001010,2021-07-05,1,10,370,14000
2750,1001011,2021-07-05,1,9,158,4000
2751,1001012,2021-07-05,1,18,158,4000
2752,1001013,2021-07-05,1,19,370,14000
2753,1001014,2021-07-05,1,21,136,27000
2754,1001015,2021-07-05,1,33,505,43000
2755,1001007,2021-07-06,1,23,637,385000
2756,1001008,2021-07-06,1,25,561,5000
2757,1001009,2021-07-06,1,1,361,28000
2758,1001010,2021-07-06,1,27,523,7000
2759,1001011,2021-07-06,1,29,136,27000
2760,1001012,2021-07-06,1,28,370,14000
2761,1001013,2021-07-06,1,30,614,289000
2762,1001014,2021-07-06,1,31,457,31000
2763,1000998,2021-07-09,1,3,370,14000
2764,1000999,2021-07-09,1,12,370,14000
2765,1001000,2021-07-09,1,13,603,2700
2766,1001001,2021-07-09,1,14,200,3000
2767,1001002,2021-07-09,1,4,603,2700
2768,1001003,2021-07-09,1,5,200,3000
2769,1001004,2021-07-09,1,15,614,289000
2770,1001005,2021-07-09,1,16,112,5000
2771,1001006,2021-07-09,1,6,614,289000
2772,1000998,2021-07-10,1,20,357,19000
2773,1000999,2021-07-10,1,19,637,385000
2774,1001000,2021-07-10,1,31,75,100000
2775,1001001,2021-07-10,1,18,177,13000
2776,1001002,2021-07-10,1,17,561,5000
2777,1001003,2021-07-10,1,32,629,155000
2778,1001004,2021-07-10,1,21,370,14000
2779,1001005,2021-07-10,1,22,172,10000
2780,1001006,2021-07-10,1,24,455,21000
2781,1000990,2021-07-13,1,4,75,100000
2782,1000991,2021-07-13,1,8,75,100000
2783,1000992,2021-07-13,1,1,170,8000
2784,1000993,2021-07-13,1,3,494,17000
2785,1000994,2021-07-13,1,9,505,43000
2786,1000995,2021-07-13,1,10,170,8000
2787,1000996,2021-07-13,1,11,644,98000
2788,1000997,2021-07-13,1,2,644,98000
2789,1000989,2021-07-14,1,7,370,14000
2790,1000990,2021-07-14,1,29,136,27000
2791,1000991,2021-07-14,1,11,370,14000
2792,1000992,2021-07-14,1,13,614,289000
2793,1000993,2021-07-14,1,12,158,4000
2794,1000994,2021-07-14,1,14,62,41000
2795,1000995,2021-07-14,1,30,144,48000
2796,1000996,2021-07-14,1,15,494,17000
2797,1000997,2021-07-14,1,16,91,18000
2798,1000989,2021-07-15,1,9,561,5000
2799,1000981,2021-07-17,1,3,170,8000
2800,1000982,2021-07-17,1,4,505,43000
2801,1000983,2021-07-17,1,5,560,5000
2802,1000984,2021-07-17,1,10,560,5000
2803,1000985,2021-07-17,1,35,505,43000
2804,1000986,2021-07-17,2,37,565,7000
2805,1000987,2021-07-17,1,6,565,7000
2806,1000988,2021-07-17,2,38,370,14000
2807,1000981,2021-07-18,1,5,170,8000
2808,1000982,2021-07-18,1,3,361,28000
2809,1000983,2021-07-18,1,7,112,5000
2810,1000984,2021-07-18,1,26,370,14000
2811,1000985,2021-07-18,1,6,643,70000
2812,1000986,2021-07-18,1,27,494,17000
2813,1000987,2021-07-18,1,28,152,3000
2814,1000988,2021-07-18,1,8,370,14000
2815,1000980,2021-07-19,1,34,170,8000
2816,1000980,2021-07-20,1,2,614,289000
2817,1000972,2021-07-21,1,30,352,12000
2818,1000973,2021-07-21,1,10,352,12000
2819,1000974,2021-07-21,1,4,158,4000
2820,1000975,2021-07-21,1,1,455,21000
2821,1000976,2021-07-21,1,32,455,21000
2822,1000977,2021-07-21,1,33,560,5000
2823,1000978,2021-07-21,1,31,158,4000
2824,1000979,2021-07-21,1,2,560,5000
2825,1000972,2021-07-22,1,23,144,48000
2826,1000973,2021-07-22,1,3,644,98000
2827,1000974,2021-07-22,1,4,158,4000
2828,1000975,2021-07-22,1,24,629,155000
2829,1000976,2021-07-22,2,37,177,13000
2830,1000977,2021-07-22,1,1,457,31000
2831,1000978,2021-07-22,1,25,353,14000
2832,1000979,2021-07-22,1,1,145,2000
2833,1000967,2021-07-24,1,3,561,5000
2834,1000968,2021-07-24,1,28,561,5000
2835,1000969,2021-07-24,1,2,349,14000
2836,1000970,2021-07-24,2,38,75,100000
2837,1000971,2021-07-24,1,29,75,100000
2838,1000959,2021-07-25,1,35,527,8000
2839,1000960,2021-07-25,2,38,170,8000
2840,1000961,2021-07-25,2,37,62,41000
2841,1000962,2021-07-25,1,24,62,41000
2842,1000963,2021-07-25,1,26,561,5000
2843,1000964,2021-07-25,4,39,561,5000
2844,1000965,2021-07-25,4,40,629,155000
2845,1000966,2021-07-25,1,27,629,155000
2846,1000967,2021-07-25,1,32,112,5000
2847,1000968,2021-07-25,1,33,644,98000
2848,1000969,2021-07-25,1,34,580,15000
2849,1000970,2021-07-25,1,1,505,43000
2850,1000971,2021-07-25,1,35,637,385000
2851,1000959,2021-07-26,1,28,145,2000
2852,1000960,2021-07-26,1,19,158,4000
2853,1000961,2021-07-26,1,27,518,5000
2854,1000962,2021-07-26,1,20,455,21000
2855,1000963,2021-07-26,1,21,177,13000
2856,1000964,2021-07-26,1,29,158,4000
2857,1000965,2021-07-26,1,30,170,8000
2858,1000966,2021-07-26,1,22,370,14000
2859,1000950,2021-07-29,1,29,361,28000
2860,1000951,2021-07-29,1,21,505,43000
2861,1000952,2021-07-29,1,33,152,3000
2862,1000953,2021-07-29,1,34,505,43000
2863,1000954,2021-07-29,1,20,145,2000
2864,1000955,2021-07-29,1,25,170,8000
2865,1000956,2021-07-29,1,23,623,75000
2866,1000957,2021-07-29,3,36,623,75000
2867,1000958,2021-07-29,1,22,527,8000
2868,1000950,2021-07-30,1,20,144,48000
2869,1000951,2021-07-30,1,21,349,14000
2870,1000952,2021-07-30,1,17,177,13000
2871,1000953,2021-07-30,1,22,614,289000
2872,1000954,2021-07-30,1,23,614,289000
2873,1000955,2021-07-30,1,24,352,12000
2874,1000956,2021-07-30,1,18,623,75000
2875,1000957,2021-07-30,1,25,494,17000
2876,1000958,2021-07-30,1,26,62,41000
2877,1000946,2021-08-02,1,25,455,21000
2878,1000947,2021-08-02,1,23,558,4000
2879,1000948,2021-08-02,1,26,614,289000
2880,1000949,2021-08-02,1,32,523,7000
2881,1000941,2021-08-03,1,22,457,31000
2882,1000942,2021-08-03,1,25,158,4000
2883,1000943,2021-08-03,1,26,352,12000
2884,1000944,2021-08-03,1,27,306,52700
2885,1000945,2021-08-03,1,23,62,41000
2886,1000946,2021-08-03,1,16,457,31000
2887,1000947,2021-08-03,1,18,370,14000
2888,1000948,2021-08-03,1,17,158,4000
2889,1000949,2021-08-03,1,19,370,14000
2890,1000941,2021-08-04,1,14,644,98000
2891,1000942,2021-08-04,1,16,629,155000
2892,1000943,2021-08-04,1,15,455,21000
2893,1000944,2021-08-04,1,15,152,3000
2894,1000945,2021-08-04,1,14,518,5000
2895,1000937,2021-08-06,1,20,349,14000
2896,1000938,2021-08-06,1,21,580,15000
2897,1000939,2021-08-06,1,23,370,14000
2898,1000940,2021-08-06,1,22,112,5000
2899,1000937,2021-08-07,1,12,603,2700
2900,1000938,2021-08-07,1,13,370,14000
2901,1000939,2021-08-07,1,13,361,28000
2902,1000940,2021-08-07,1,23,177,13000
2903,1000932,2021-08-08,1,13,170,8000
2904,1000933,2021-08-08,1,14,112,5000
2905,1000934,2021-08-08,1,16,527,8000
2906,1000935,2021-08-08,1,21,561,5000
2907,1000936,2021-08-08,1,18,177,13000
2908,1000932,2021-08-09,1,9,158,4000
2909,1000933,2021-08-09,1,10,158,4000
2910,1000934,2021-08-09,1,10,523,7000
2911,1000935,2021-08-09,1,11,349,14000
2912,1000936,2021-08-09,1,11,144,48000
2913,1000928,2021-08-10,1,10,370,14000
2914,1000929,2021-08-10,2,17,560,5000
2915,1000930,2021-08-10,1,12,643,70000
2916,1000931,2021-08-10,1,19,505,43000
2917,1000928,2021-08-11,1,8,89,12000
2918,1000929,2021-08-11,1,6,306,52700
2919,1000930,2021-08-11,1,9,629,155000
2920,1000931,2021-08-11,1,7,561,5000
2921,1000923,2021-08-13,1,5,561,5000
2922,1000924,2021-08-13,1,12,370,14000
2923,1000925,2021-08-13,1,35,370,14000
2924,1000926,2021-08-13,1,16,158,4000
2925,1000927,2021-08-13,1,9,158,4000
2926,1000919,2021-08-14,1,2,136,27000
2927,1000920,2021-08-14,1,3,614,289000
2928,1000921,2021-08-14,1,4,457,31000
2929,1000922,2021-08-14,1,6,494,17000
2930,1000923,2021-08-14,1,5,172,10000
2931,1000924,2021-08-14,1,3,170,8000
2932,1000925,2021-08-14,1,4,158,4000
2933,1000926,2021-08-14,1,6,494,17000
2934,1000927,2021-08-14,1,5,91,18000
2935,1000919,2021-08-15,2,38,637,385000
2936,1000920,2021-08-15,1,2,370,14000
2937,1000921,2021-08-15,1,4,172,10000
2938,1000922,2021-08-15,1,1,136,27000
2939,1000909,2021-08-18,1,5,561,5000
2940,1000910,2021-08-18,1,10,172,10000
2941,1000911,2021-08-18,1,9,370,14000
2942,1000912,2021-08-18,1,11,637,385000
2943,1000913,2021-08-18,1,13,561,5000
2944,1000914,2021-08-18,1,12,455,21000
2945,1000915,2021-08-18,1,11,361,28000
2946,1000916,2021-08-18,1,14,639,462000
2947,1000917,2021-08-18,1,15,523,7000
2948,1000918,2021-08-18,1,1,370,14000
2949,1000909,2021-08-19,1,30,170,8000
2950,1000910,2021-08-19,1,24,644,98000
2951,1000911,2021-08-19,1,29,455,21000
2952,1000912,2021-08-19,1,32,145,2000
2953,1000913,2021-08-19,1,33,558,4000
2954,1000914,2021-08-19,1,31,370,14000
2955,1000915,2021-08-19,1,34,370,14000
2956,1000916,2021-08-19,1,3,370,14000
2957,1000917,2021-08-19,1,4,487,9000
2958,1000918,2021-08-19,2,37,353,14000
2959,1000904,2021-08-22,1,8,357,19000
2960,1000905,2021-08-22,1,6,177,13000
2961,1000906,2021-08-22,1,7,637,385000
2962,1000907,2021-08-22,1,10,629,155000
2963,1000908,2021-08-22,1,4,91,18000
2964,1000899,2021-08-23,1,7,136,27000
2965,1000900,2021-08-23,1,10,370,14000
2966,1000901,2021-08-23,1,1,614,289000
2967,1000902,2021-08-23,1,8,144,48000
2968,1000903,2021-08-23,1,3,505,43000
2969,1000904,2021-08-23,1,26,136,27000
2970,1000905,2021-08-23,1,27,623,75000
2971,1000906,2021-08-23,1,25,158,4000
2972,1000907,2021-08-23,1,20,158,4000
2973,1000908,2021-08-23,1,24,637,385000
2974,1000899,2021-08-24,1,21,614,289000
2975,1000900,2021-08-24,1,22,62,41000
2976,1000901,2021-08-24,1,19,306,52700
2977,1000902,2021-08-24,1,18,565,7000
2978,1000903,2021-08-24,1,20,523,7000
2979,1000894,2021-08-26,1,4,370,14000
2980,1000895,2021-08-26,4,39,112,5000
2981,1000896,2021-08-26,1,5,494,17000
2982,1000897,2021-08-26,1,6,145,2000
2983,1000898,2021-08-26,1,1,561,5000
2984,1000894,2021-08-27,1,14,629,155000
2985,1000895,2021-08-27,1,15,561,5000
2986,1000896,2021-08-27,1,12,177,13000
2987,1000897,2021-08-27,1,16,644,98000
2988,1000898,2021-08-27,1,23,349,14000
2989,1000889,2021-08-28,1,34,614,289000
2990,1000890,2021-08-28,1,33,89,12000
2991,1000891,2021-08-28,1,4,370,14000
2992,1000892,2021-08-28,2,37,353,14000
2993,1000893,2021-08-28,1,35,361,28000
2994,1000889,2021-08-29,1,7,112,5000
2995,1000890,2021-08-29,1,9,91,18000
2996,1000891,2021-08-29,1,12,505,43000
2997,1000892,2021-08-29,1,11,370,14000
2998,1000893,2021-08-29,1,13,112,5000
2999,1000884,2021-08-30,1,27,637,385000
3000,1000885,2021-08-30,1,30,370,14000
3001,1000886,2021-08-30,1,31,158,4000
3002,1000887,2021-08-30,1,2,629,155000
3003,1000888,2021-08-30,1,3,170,8000
3004,1000884,2021-08-31,1,22,558,4000
3005,1000885,2021-08-31,1,16,558,4000
3006,1000886,2021-08-31,1,4,370,14000
3007,1000887,2021-08-31,1,5,637,385000
3008,1000888,2021-08-31,1,23,170,8000
3009,1000879,2021-09-02,1,24,112,5000
3010,1000880,2021-09-02,1,3,370,14000
3011,1000881,2021-09-02,1,25,644,98000
3012,1000882,2021-09-02,1,26,580,15000
3013,1000883,2021-09-02,1,28,152,3000
3014,1000874,2021-09-03,2,38,455,21000
3015,1000875,2021-09-03,1,4,177,13000
3016,1000876,2021-09-03,1,22,170,8000
3017,1000877,2021-09-03,1,21,158,4000
3018,1000878,2021-09-03,1,23,352,12000
3019,1000879,2021-09-03,1,1,644,98000
3020,1000880,2021-09-03,1,21,144,48000
3021,1000881,2021-09-03,1,4,623,75000
3022,1000882,2021-09-03,1,1,455,21000
3023,1000883,2021-09-03,1,2,177,13000
3024,1000874,2021-09-04,1,33,306,52700
3025,1000875,2021-09-04,2,38,370,14000
3026,1000876,2021-09-04,2,37,455,21000
3027,1000877,2021-09-04,1,20,357,19000
3028,1000878,2021-09-04,1,10,457,31000
3029,1000864,2021-09-07,1,13,349,14000
3030,1000865,2021-09-07,1,12,144,48000
3031,1000866,2021-09-07,1,11,370,14000
3032,1000867,2021-09-07,1,14,614,289000
3033,1000868,2021-09-07,1,35,177,13000
3034,1000869,2021-09-07,1,10,623,75000
3035,1000870,2021-09-07,1,15,614,289000
3036,1000871,2021-09-07,1,17,494,17000
3037,1000872,2021-09-07,1,19,518,5000
3038,1000873,2021-09-07,1,18,62,41000
3039,1000864,2021-09-08,1,28,145,2000
3040,1000865,2021-09-08,1,15,518,5000
3041,1000866,2021-09-08,1,16,457,31000
3042,1000867,2021-09-08,1,18,640,555000
3043,1000868,2021-09-08,1,17,75,100000
3044,1000869,2021-09-08,1,31,170,8000
3045,1000870,2021-09-08,1,29,565,7000
3046,1000871,2021-09-08,1,30,370,14000
3047,1000872,2021-09-08,1,19,370,14000
3048,1000873,2021-09-08,1,32,361,28000
3049,1000859,2021-09-11,1,33,455,21000
3050,1000860,2021-09-11,1,32,518,5000
3051,1000861,2021-09-11,1,34,629,155000
3052,1000862,2021-09-11,1,6,644,98000
3053,1000863,2021-09-11,1,10,370,14000
3054,1000854,2021-09-12,1,30,603,2700
3055,1000855,2021-09-12,1,4,353,14000
3056,1000856,2021-09-12,1,3,144,48000
3057,1000857,2021-09-12,1,31,361,28000
3058,1000858,2021-09-12,1,5,370,14000
3059,1000859,2021-09-12,1,25,370,14000
3060,1000860,2021-09-12,1,14,170,8000
3061,1000861,2021-09-12,1,13,629,155000
3062,1000862,2021-09-12,1,26,527,8000
3063,1000863,2021-09-12,1,27,523,7000
3064,1000854,2021-09-13,1,11,370,14000
3065,1000855,2021-09-13,1,21,370,14000
3066,1000856,2021-09-13,1,22,629,155000
3067,1000857,2021-09-13,1,12,527,8000
3068,1000858,2021-09-13,1,24,152,3000
3069,1000849,2021-09-15,1,25,370,14000
3070,1000850,2021-09-15,1,27,629,155000
3071,1000851,2021-09-15,4,39,561,5000
3072,1000852,2021-09-15,4,40,558,4000
3073,1000853,2021-09-15,1,28,523,7000
3074,1000849,2021-09-16,1,7,370,14000
3075,1000850,2021-09-16,1,8,422,58000
3076,1000851,2021-09-16,1,20,361,28000
3077,1000852,2021-09-16,1,9,91,18000
3078,1000853,2021-09-16,1,10,170,8000
3079,1000844,2021-09-17,3,36,158,4000
3080,1000845,2021-09-17,1,35,353,14000
3081,1000846,2021-09-17,1,24,505,43000
3082,1000847,2021-09-17,2,37,91,18000
3083,1000848,2021-09-17,1,26,89,12000
3084,1000844,2021-09-18,1,4,75,100000
3085,1000845,2021-09-18,1,5,370,14000
3086,1000846,2021-09-18,1,18,614,289000
3087,1000847,2021-09-18,1,19,455,21000
3088,1000848,2021-09-18,1,6,558,4000
3089,1000839,2021-09-19,1,28,639,462000
3090,1000840,2021-09-19,1,27,352,12000
3091,1000841,2021-09-19,1,22,487,9000
3092,1000842,2021-09-19,1,33,370,14000
3093,1000843,2021-09-19,1,31,172,10000
3094,1000839,2021-09-20,1,1,561,5000
3095,1000840,2021-09-20,1,3,640,555000
3096,1000841,2021-09-20,1,2,352,12000
3097,1000842,2021-09-20,1,16,523,7000
3098,1000843,2021-09-20,1,17,170,8000
3099,1000834,2021-09-22,1,20,370,14000
3100,1000835,2021-09-22,1,25,558,4000
3101,1000836,2021-09-22,1,26,370,14000
3102,1000837,2021-09-22,1,29,170,8000
3103,1000838,2021-09-22,1,30,637,385000
3104,1000829,2021-09-23,1,16,637,385000
3105,1000830,2021-09-23,1,19,623,75000
3106,1000831,2021-09-23,1,19,494,17000
3107,1000832,2021-09-23,1,24,89,12000
3108,1000833,2021-09-23,1,23,370,14000
3109,1000834,2021-09-23,1,12,145,2000
3110,1000835,2021-09-23,1,26,455,21000
3111,1000836,2021-09-23,1,14,623,75000
3112,1000837,2021-09-23,1,28,91,18000
3113,1000838,2021-09-23,1,29,643,70000
3114,1000829,2021-09-24,1,8,370,14000
3115,1000830,2021-09-24,1,9,637,385000
3116,1000831,2021-09-24,1,25,95,37000
3117,1000832,2021-09-24,1,11,558,4000
3118,1000833,2021-09-24,1,10,644,98000
3119,1000824,2021-09-27,1,9,518,5000
3120,1000825,2021-09-27,1,10,565,7000
3121,1000826,2021-09-27,1,15,349,14000
3122,1000827,2021-09-27,1,11,306,52700
3123,1000828,2021-09-27,1,13,614,289000
3124,1000824,2021-09-28,1,21,352,12000
3125,1000825,2021-09-28,1,7,457,31000
3126,1000826,2021-09-28,1,23,177,13000
3127,1000827,2021-09-28,1,24,455,21000
3128,1000828,2021-09-28,1,22,95,37000
